url_path,views_total,views_unique
/xiu14/st-first-message,55,41
/xiu14/st-first-message/branches,3,1
/xiu14/st-first-message/blob/main/README.md,1,1
/xiu14/st-first-message/blob/main/discord-votes.png,1,1
/xiu14/st-first-message/upload/main,1,1
